match_id,captain,team1,team2,winner,toss_winner,venue,date_of_match
9,Walter Shannon,CSK,KKR,KKR,KKR,Gordonfort,2024-05-26
4,Denise Robertson,GT,KKR,GT,GT,Lorettaville,2024-11-16
6,Sean Mcguire,RR,LSG,RR,RR,Olsonburgh,2025-02-24
7,Keith Taylor,GT,LSG,LSG,GT,Lake Joseph,2024-12-16
9,Jennifer Burns,SRH,RR,SRH,SRH,Hallmouth,2025-01-23
7,Dawn Wells,LSG,MI,MI,MI,Cruzbury,2024-12-03
3,Rebekah Zimmerman,SRH,GT,SRH,SRH,Floresburgh,2025-04-22
4,Thomas Bernard,RR,RCB,RR,RR,Kevinfort,2025-03-05
4,Julian Cohen,DC,MI,DC,MI,Jacksonfurt,2024-12-13
4,Hannah Harris,SRH,LSG,LSG,LSG,Lake Williamberg,2024-05-31
4,Angela Christensen,LSG,PBKS,LSG,PBKS,Lawsonborough,2024-06-02
3,Yesenia Rush,CSK,RR,RR,RR,South Nathanstad,2025-03-03
5,Beth Ochoa,GT,LSG,LSG,GT,Toddville,2024-12-07
5,James Johnson,KKR,CSK,KKR,KKR,Whiteberg,2025-03-29
5,Dr. William Thomas,RR,KKR,RR,RR,Garciafurt,2024-08-31
9,Christopher Thompson,DC,LSG,DC,DC,Kingberg,2024-11-28
5,Jacob Gross,RR,RCB,RR,RCB,Margaretfort,2024-12-20
9,Justin Williams,DC,MI,MI,DC,South Davidmouth,2025-02-24
6,Angela Solis,KKR,MI,KKR,MI,Roseview,2024-07-28
3,Chad Wade,KKR,LSG,LSG,KKR,Collierstad,2024-08-28
2,Jesse Davis,CSK,GT,GT,CSK,Duartetown,2025-01-02
5,Dakota Freeman,GT,DC,GT,DC,Lake Lauriehaven,2025-04-18
5,Amanda Mccoy,PBKS,KKR,PBKS,PBKS,South Kevinfort,2024-06-11
7,Dr. Taylor Jones,KKR,SRH,KKR,KKR,Millerberg,2025-02-23
5,Kyle Williams,SRH,MI,MI,MI,Myersside,2024-12-29
4,Andrea Nguyen,SRH,RCB,RCB,SRH,North Jo,2025-05-06
6,Manuel Clark,GT,DC,DC,DC,South Reneechester,2025-03-25
8,Haley Jackson,LSG,RCB,LSG,RCB,Adkinsland,2024-07-16
4,Donald Edwards,SRH,GT,GT,SRH,West Susanton,2024-08-19
3,Mark Harris,RR,DC,DC,RR,South Brianville,2024-10-13
4,Erin Smith,RCB,CSK,RCB,RCB,Lake James,2025-03-30
4,Sarah Morales,RR,SRH,SRH,RR,Combsfurt,2024-12-17
4,David Garza,RR,GT,GT,GT,Hernandezfort,2025-01-21
3,Carlos Palmer,RR,SRH,RR,RR,Alvaradoland,2024-12-29
3,Benjamin Williams,RCB,KKR,RCB,KKR,East Seanshire,2024-10-22
3,Anna Brown,LSG,GT,LSG,GT,Port Timothybury,2024-10-18
2,Jack Stephens,SRH,LSG,LSG,LSG,North Davidport,2025-05-06
4,Peter Fuentes,LSG,SRH,LSG,SRH,Moralesland,2024-10-14
4,Timothy Williams,KKR,SRH,SRH,SRH,South Amberhaven,2024-09-01
7,Maria Weaver,MI,PBKS,PBKS,MI,Port John,2025-03-30
4,Paul Burton,KKR,GT,KKR,GT,Newtonburgh,2024-12-11
5,Michelle Tucker,RR,DC,RR,DC,Shepherdmouth,2025-03-10
2,Dr. Denise Abbott,MI,RCB,MI,RCB,New Angelica,2024-12-01
2,Eric Baxter,MI,CSK,MI,CSK,Reneeborough,2024-09-25
7,Pedro Brown,RR,GT,RR,GT,South Michaelshire,2024-12-05
9,Kimberly Harris,KKR,PBKS,KKR,KKR,Cookville,2024-11-16
7,Adam Moses,DC,MI,MI,DC,Jenkinsshire,2024-06-29
6,Nicholas Berry,PBKS,DC,PBKS,PBKS,West Crystal,2025-03-16
7,David Rodriguez,GT,KKR,GT,GT,Port Donna,2025-05-03
6,Ethan Kim,RR,PBKS,RR,RR,Davisburgh,2024-12-01
2,Megan Jenkins,CSK,RCB,CSK,RCB,Port Ronnieport,2024-09-03
7,Garrett Smith,SRH,GT,GT,SRH,South Derrickfurt,2024-10-10
8,Willie Black,GT,LSG,GT,GT,Emilystad,2024-05-13
8,Jennifer Lawson,MI,RCB,MI,RCB,Johnport,2024-12-03
6,Mark Garcia,DC,SRH,DC,DC,Lake Toddfurt,2025-01-05
2,Pamela Baker,PBKS,RR,RR,RR,Jamesport,2024-07-31
5,Melissa Blair,SRH,LSG,SRH,LSG,Erinland,2024-06-11
8,James Rollins,CSK,DC,CSK,DC,South Ellenchester,2025-01-23
6,Patricia Harper,CSK,MI,CSK,CSK,Juanfort,2025-01-20
3,Karla Dickson,CSK,KKR,KKR,KKR,North Nicole,2025-05-09
2,Jason Howard,LSG,GT,LSG,LSG,East Raymondbury,2024-08-16
3,Rachel Flores,KKR,LSG,KKR,LSG,Port Barbara,2024-12-26
9,Amanda Mcpherson,PBKS,MI,MI,PBKS,Bentonburgh,2025-03-12
2,Sabrina Preston,CSK,RCB,RCB,CSK,Mariaborough,2024-08-16
9,Richard Miller,SRH,KKR,SRH,SRH,Schmidtside,2025-04-18
5,Gail Martin,DC,LSG,DC,LSG,South Kimberg,2025-02-12
3,Brandy Fleming,MI,RR,MI,MI,Warrentown,2025-01-23
5,Mrs. Nancy Johnson,MI,GT,MI,GT,Grantmouth,2024-07-24
7,Daniel Moore,PBKS,RCB,RCB,RCB,Christopherville,2025-02-27
7,Samantha Saunders,DC,MI,MI,DC,South Joshua,2024-12-02
5,Michele Alexander,GT,MI,GT,MI,East Lacey,2024-05-24
7,Michelle Gonzalez,PBKS,MI,MI,MI,Meredithmouth,2024-10-20
6,William Ferguson,RCB,GT,RCB,GT,New Christopher,2025-03-03
2,Rita Hughes,CSK,PBKS,CSK,CSK,Munoztown,2024-07-06
7,Joel Donovan,MI,RCB,MI,RCB,South Justin,2025-01-13
6,Mr. Derek Hunt,DC,PBKS,DC,PBKS,Michelleton,2024-05-15
6,Charles Mendoza,MI,RCB,RCB,MI,Johnborough,2024-10-24
6,Jennifer Martin,RCB,KKR,KKR,RCB,North Emily,2024-11-09
9,Robin Tapia,CSK,KKR,KKR,CSK,North Matthewfort,2024-07-08
7,Barbara Robinson,MI,RR,RR,MI,North Samantha,2025-02-03
9,Peter Booker,KKR,PBKS,PBKS,KKR,East Maryhaven,2025-02-16
3,Megan Brewer,RR,LSG,LSG,LSG,West Paulaton,2024-08-20
8,Christine Sims,MI,RCB,MI,RCB,East Jim,2025-04-19
9,Kayla Cain,DC,KKR,DC,DC,South Barbarabury,2024-05-21
5,William Scott,GT,KKR,GT,KKR,Port Jerryborough,2025-01-19
3,Brittany Vazquez,GT,RCB,GT,GT,Travisport,2024-11-23
7,James Bass,RR,RCB,RR,RR,Port Jamesland,2025-04-02
4,Lori Lara,CSK,PBKS,PBKS,PBKS,Lake Greg,2024-09-13
8,Colin Brown,CSK,KKR,CSK,KKR,New Brendastad,2024-10-06
7,Erica Silva,GT,KKR,GT,KKR,Johnport,2025-01-31
6,Daryl Jones,SRH,CSK,CSK,CSK,North Crystal,2024-10-07
5,James Boone,RR,GT,RR,RR,Wigginsmouth,2024-05-20
5,Brandon Melendez,LSG,MI,LSG,MI,West Daniel,2025-03-13
6,Robert Willis,KKR,SRH,KKR,KKR,East Tyler,2024-12-01
8,Joseph Franco,GT,MI,MI,GT,Aaronport,2024-11-28
4,Jennifer Moran,CSK,DC,CSK,DC,Floresbury,2024-12-10
5,Dr. Crystal Robertson,SRH,LSG,LSG,SRH,Carterside,2024-09-09
8,Michelle Walters,LSG,KKR,KKR,LSG,Peterborough,2024-08-13
3,Kara Ryan,SRH,PBKS,SRH,PBKS,Morganton,2025-04-03
8,Sabrina Holder,CSK,GT,GT,CSK,Ericview,2024-12-14
7,Brooke Middleton,PBKS,DC,DC,PBKS,Christopherburgh,2024-12-27
9,Larry Rivera DDS,PBKS,MI,MI,MI,North Kyleborough,2025-01-14
7,Ms. Sheila Morales,CSK,PBKS,CSK,CSK,Stewartfurt,2024-12-15
9,Lisa Johnson,SRH,DC,SRH,SRH,Dianafort,2024-11-21
7,David Davis,SRH,RCB,SRH,RCB,Davidton,2025-02-21
6,Chase Lewis,RCB,KKR,KKR,RCB,Staffordshire,2024-06-13
6,Jeffrey Webb,GT,RR,GT,RR,North Cathy,2025-05-06
6,Rodney Tanner,GT,CSK,CSK,GT,Jonesshire,2024-12-01
6,Jessica Joseph,SRH,KKR,SRH,KKR,Manuelstad,2025-01-08
2,Michael Snyder,CSK,DC,CSK,DC,New Vanessaside,2024-06-14
9,Jamie Neal,DC,KKR,KKR,DC,Smithberg,2024-06-22
6,Christopher Jackson Jr.,LSG,RCB,RCB,RCB,Jacobsonborough,2024-06-15
2,Heather Hardin,RR,CSK,RR,CSK,West George,2024-10-20
9,Robert Little,RCB,PBKS,RCB,PBKS,Danielland,2024-09-12
8,Brooke Macdonald,LSG,KKR,KKR,LSG,Williamshaven,2024-09-30
7,Victoria Ramirez,CSK,PBKS,PBKS,PBKS,South Walter,2024-10-15
8,Joel Mason,PBKS,MI,PBKS,PBKS,Carlsonborough,2025-03-27
5,Denise Knox,KKR,SRH,SRH,SRH,Mckenzieborough,2024-12-03
4,Randy Moore,GT,RR,GT,GT,Bentleyshire,2024-09-22
8,Kelsey Miller,LSG,RCB,LSG,LSG,Port Natalieland,2025-02-22
6,Crystal Dodson,KKR,RR,KKR,RR,Stokeston,2024-10-12
3,Christopher Brock,RR,CSK,CSK,RR,Mezaton,2024-10-02
8,Rodney Duffy,RCB,GT,GT,RCB,New Penny,2024-11-19
2,Mike Frye,SRH,RR,SRH,SRH,West Erin,2024-05-14
8,Amanda Allen,MI,SRH,SRH,MI,New Amyborough,2024-08-27
5,Shawn Reilly,DC,GT,GT,GT,Stewartville,2024-12-03
5,Jennifer Neal,CSK,PBKS,CSK,PBKS,Glassland,2024-12-05
4,Cindy Oliver,MI,RR,RR,RR,South Heatherstad,2024-12-22
9,Amanda Johnson,KKR,RCB,KKR,RCB,New Dalton,2025-03-25
6,Amy Bailey,RCB,DC,RCB,RCB,Clintontown,2024-08-01
6,Franklin Sullivan,DC,RCB,DC,RCB,Christyshire,2024-05-24
8,Maria Huynh,LSG,CSK,CSK,CSK,Kirbymouth,2024-11-04
2,Jeremy Mack,RR,SRH,SRH,RR,South Traciview,2024-09-03
7,Kayla Weiss,RR,DC,DC,DC,Lake Tracy,2025-01-21
9,Jacob Smith,KKR,PBKS,PBKS,KKR,South Tinaton,2024-09-21
5,Dean Diaz,RR,MI,RR,MI,North Erinville,2024-08-23
9,Lisa Crawford,SRH,DC,DC,SRH,West Aaronfurt,2024-06-20
3,Misty Gentry,MI,RCB,RCB,MI,West Thomas,2025-03-24
6,John Dominguez,SRH,GT,GT,GT,Brittanyview,2024-06-05
7,Derek Fletcher,RCB,RR,RCB,RR,West Christopher,2024-06-30
2,Randy Watson,MI,LSG,MI,MI,Rachelchester,2024-05-31
4,Patrick Vaughn,KKR,RCB,KKR,RCB,Miguelhaven,2024-09-09
6,Hannah Mills,DC,RR,RR,RR,Johnhaven,2025-03-03
9,Michael Bowers,PBKS,MI,PBKS,MI,Port Jimmy,2025-01-16
4,Paul Bernard,MI,PBKS,MI,MI,East Melissamouth,2025-05-07
5,Robin Ramirez,PBKS,DC,DC,DC,East Annchester,2024-10-11
3,Jordan Hansen,PBKS,LSG,PBKS,LSG,Scottborough,2025-01-22
4,Nicholas Schaefer,DC,PBKS,PBKS,PBKS,Port Stacyland,2025-03-08
2,Kevin Kemp,RCB,SRH,SRH,SRH,Jamesville,2025-04-19
3,Megan Sparks,DC,RR,DC,DC,West Matthewmouth,2025-01-09
5,Nicole Allen,MI,CSK,MI,MI,Oneillton,2024-05-09
7,Victoria Becker,KKR,GT,GT,KKR,South Michaelton,2024-12-26
7,Laura Marquez,SRH,RCB,SRH,RCB,Riveraport,2024-12-01
4,Ashley Day,DC,SRH,DC,SRH,Lake Sarah,2025-02-10
9,Anthony Price,CSK,GT,GT,CSK,Torresstad,2024-07-18
9,Jessica Carter,PBKS,SRH,SRH,PBKS,Port Brandi,2025-03-01
3,Brandi Newman,SRH,CSK,SRH,CSK,South Christopher,2024-08-22
6,Justin Miller,KKR,SRH,SRH,KKR,Youngland,2024-09-19
3,Daniel Miller,MI,LSG,LSG,MI,North Lisamouth,2024-08-05
6,Jane Butler,MI,PBKS,PBKS,PBKS,Donaldville,2024-05-22
4,Kevin Ellis,PBKS,DC,DC,PBKS,Kimshire,2025-03-16
4,Rick Walker,CSK,KKR,CSK,CSK,Jasonberg,2024-07-13
6,Kathryn Weiss,LSG,SRH,SRH,LSG,Port Madeline,2025-02-28
8,Jamie Ford,PBKS,RCB,PBKS,RCB,South Michael,2025-03-21
9,Megan King,RCB,GT,RCB,GT,Mayschester,2024-05-31
9,Teresa Espinoza,RCB,PBKS,RCB,PBKS,West Victoriatown,2025-01-31
7,Dana Sweeney,GT,LSG,LSG,GT,West Morgan,2024-09-07
5,Norma Crane,DC,KKR,KKR,KKR,Nicolestad,2025-04-26
8,Tony Houston,RCB,RR,RR,RCB,South Tonyville,2024-06-21
8,Erica Simpson,KKR,DC,DC,DC,West Christopherfurt,2024-10-10
8,Mary Jenkins,PBKS,GT,PBKS,PBKS,Port Joel,2024-12-29
4,Debra Smith,PBKS,LSG,LSG,PBKS,Thomasborough,2024-08-05
3,Mary Cooper,SRH,LSG,SRH,LSG,Port Anita,2025-04-20
2,Rodney Steele,MI,LSG,MI,MI,New Miashire,2024-05-18
7,Travis Miller,CSK,GT,GT,GT,East James,2024-10-05
7,Cheryl May,DC,LSG,DC,DC,North Edward,2024-08-05
5,Susan Parsons,RR,DC,DC,RR,Julieburgh,2024-10-26
5,Allen Young,KKR,RCB,RCB,KKR,Port Davidmouth,2024-12-28
8,Jeffery Davis,GT,LSG,LSG,GT,Port Nancy,2024-10-22
9,Alan Hawkins,RR,RCB,RR,RR,East Leonburgh,2024-08-25
8,Angela Murphy,CSK,PBKS,CSK,CSK,Matthewsbury,2025-02-12
7,Howard Fields,LSG,CSK,LSG,LSG,Brennanview,2024-12-19
8,Joshua Singh,SRH,DC,DC,SRH,Swansonmouth,2024-12-03
2,Michael Nelson,CSK,DC,DC,CSK,Lake Tammyland,2024-12-28
2,Jasmine Long,KKR,LSG,LSG,LSG,Susanchester,2025-01-10
7,Tamara Johnson,GT,RCB,GT,GT,Markview,2024-12-31
4,Timothy Carr,SRH,RR,RR,RR,East Erica,2025-04-10
7,Matthew Nelson,CSK,KKR,CSK,KKR,Lake Bobbyport,2025-03-01
3,Sarah Bond,RCB,PBKS,RCB,RCB,Romeroton,2025-04-12
8,Tyler Miller,RCB,CSK,CSK,CSK,West Thomas,2025-03-31
3,Jacqueline Farmer,MI,RCB,MI,MI,Jennifermouth,2024-09-13
5,Jamie Armstrong,SRH,MI,MI,SRH,Allisonfurt,2025-04-03
7,Jason Gonzalez,RCB,DC,DC,RCB,Millsport,2025-02-13
4,Gary Small,KKR,MI,KKR,MI,Lake Lisa,2024-09-27
7,Erin Lawrence,KKR,RR,RR,KKR,Lake Diana,2024-08-02
6,Melissa Hooper,LSG,RR,LSG,RR,Callahanberg,2024-09-27
3,Taylor Peters,DC,RR,DC,DC,Nicholasside,2025-01-18
2,Kyle Barrett,LSG,MI,MI,MI,East Christine,2024-06-17
3,Shelly Kline,PBKS,CSK,CSK,CSK,South Kristiview,2024-11-17
7,James Jones,RCB,SRH,SRH,SRH,New Stephenfurt,2025-01-22
8,Matthew King,LSG,RR,LSG,LSG,North Andrewfurt,2025-03-16
5,Derek Rogers,MI,RCB,MI,MI,West Adamburgh,2025-05-04
2,Alexandra Jones,RR,PBKS,PBKS,PBKS,North Andrew,2025-02-25
2,Misty Howard,RCB,KKR,RCB,KKR,Port Michael,2025-02-12
3,Tammy Davis,GT,SRH,GT,GT,South Julieside,2024-12-18
3,Holly Watson,DC,MI,MI,DC,Brownside,2024-05-19
6,Kevin Mcconnell,CSK,PBKS,CSK,PBKS,Stephaniechester,2025-05-07
6,Stacy Williams,GT,RR,GT,GT,Kennedyberg,2024-12-26
2,Aaron Olsen,PBKS,MI,MI,MI,Rogerfort,2024-05-25
3,Thomas Thompson,LSG,DC,DC,DC,Jordanshire,2025-01-26
4,Brittany White,LSG,MI,MI,LSG,Snowtown,2024-10-15
3,Evan Turner Jr.,KKR,PBKS,KKR,KKR,North Stevenhaven,2024-09-13
7,John Villanueva,KKR,PBKS,PBKS,PBKS,East Jean,2024-10-01
5,Adam Simpson,CSK,RR,CSK,CSK,East Thomasbury,2024-06-04
8,Samantha Barker,LSG,KKR,KKR,KKR,West Ashley,2025-01-08
5,Don Graham,GT,LSG,LSG,LSG,Lake Tiffany,2024-12-26
3,Drew Snow,PBKS,SRH,PBKS,SRH,Mooneyport,2024-10-16
7,Alvin Lawrence,RCB,KKR,KKR,KKR,Smithtown,2024-06-15
7,Jennifer Martinez,SRH,PBKS,PBKS,SRH,Crystalton,2024-11-03
7,Mary Jackson,LSG,SRH,SRH,LSG,North Michaelport,2025-01-04
